,TX HASH,COINBASE,VERSION,VIN,VOUT,SHIELDEDSPEND,SHIELDEDOUT,NS
733698,6d592e760c,0,4,0,0,1.0,2.0,28162400
733699,e069d64942,0,4,0,0,1.0,2.0,31369600
733700,c5a3952580,0,4,0,0,1.0,2.0,29656500
733701,521d3f03de,0,4,0,0,1.0,2.0,27233800
733702,bc4321ca6c,0,4,0,0,1.0,2.0,27630100
733703,15d5807f09,0,4,0,0,1.0,2.0,27299600
733704,7e1f23ddc0,0,4,0,0,1.0,2.0,27432200
733705,f9f4437320,0,4,0,0,1.0,2.0,27263100
733706,ab90c9257f,0,4,0,0,1.0,2.0,27580400
733707,c1f1d50768,0,4,0,0,1.0,2.0,27318300
733708,870a3826ee,0,4,0,0,1.0,2.0,27209400
733709,19f6027d39,0,4,0,0,1.0,2.0,27162200
733710,0f4497385f,0,4,0,0,1.0,2.0,27147700
733711,3d07c7d7aa,0,4,0,0,1.0,2.0,27077200
733712,e668b7d19e,0,4,0,0,1.0,2.0,27267900
733713,11ea2485d5,0,4,0,0,1.0,2.0,27419100
733714,455d2d3c05,0,4,0,0,1.0,2.0,31443200
733715,0af826ba9f,0,4,0,0,1.0,2.0,27611300
733716,2570c86a7f,0,4,0,0,1.0,2.0,27417400
733717,dd7cfe69ac,0,4,0,0,1.0,2.0,31358400
733718,fc4cb37d86,0,4,0,0,1.0,2.0,28424600
733719,25daf62b56,0,4,0,0,1.0,2.0,30186000
733720,5a9cf63767,0,4,0,0,1.0,2.0,30193100
733721,e576acbf47,0,4,0,0,1.0,2.0,27369100
733722,c0b3cf5c87,0,4,0,0,1.0,2.0,27453400
733723,5f43c312cd,0,4,0,0,1.0,2.0,27443700
733724,59b65ed685,0,4,0,0,1.0,2.0,27771000
733725,ad69ebddf0,0,4,0,0,1.0,2.0,28477000
733726,907f8bbaac,0,4,0,0,1.0,2.0,28036200
733727,bfbf2a66a7,0,4,0,0,1.0,2.0,28536700
733728,d7645df798,0,4,0,0,1.0,2.0,28286400
733729,df0aa1b3f0,0,4,0,0,1.0,2.0,28995600
733730,bb435b4f4b,0,4,0,0,1.0,2.0,30243300
733731,67223415c1,0,4,0,0,1.0,2.0,34460600
733732,3307163875,0,4,0,0,1.0,2.0,35006200
733733,be102ddfcd,0,4,0,0,1.0,2.0,32983600
733734,28d2881faa,0,4,0,0,1.0,2.0,42474400
733735,f60edb3d3a,0,4,0,0,1.0,2.0,29307600
733736,b0c97c833a,0,4,0,0,1.0,2.0,29078300
733737,b5aee59ec1,0,4,0,0,1.0,2.0,31831700
733738,133a172491,0,4,0,0,1.0,2.0,28058000
733739,5fe3dc19ca,0,4,0,0,1.0,2.0,29755800
733740,0ab7776621,0,4,0,0,1.0,2.0,28421700
733741,a3dead1852,0,4,0,0,1.0,2.0,29519500
733742,2e7cbe6838,0,4,0,0,1.0,2.0,28457700
733743,92eba19d11,0,4,0,0,1.0,2.0,35940600
733744,7826ad57f9,0,4,0,0,1.0,2.0,32703500
733745,d537b2011b,0,4,0,0,1.0,2.0,27994700
733746,fc7de84c46,0,4,0,0,1.0,2.0,27955800
733747,39ae17ac4d,0,4,0,0,1.0,2.0,27943400
733748,355a36d423,0,4,0,0,1.0,2.0,27937800
733749,738b3d67ec,0,4,0,0,1.0,2.0,27742600
733750,61d2b4d1db,0,4,0,0,1.0,2.0,30724100
733751,152854b89e,0,4,0,0,1.0,2.0,30231900
733752,1dcc96b9e5,0,4,0,0,1.0,2.0,27849600
733753,610974c2b7,0,4,0,0,1.0,2.0,27592800
733754,f9fdc3d091,0,4,0,0,1.0,2.0,29336300
733755,3f747dbc49,0,4,0,0,1.0,2.0,28322100
733757,c438478632,0,4,0,0,1.0,2.0,28408000
733758,8bb5bffc31,0,4,0,0,1.0,2.0,28994600
733759,062431f5cf,0,4,0,0,1.0,2.0,28712600
733760,74285f9330,0,4,0,0,1.0,2.0,27340700
733761,737b1e3b2c,0,4,0,0,1.0,2.0,26958400
733762,a2321260f7,0,4,0,0,1.0,2.0,27191300
733763,af742a4450,0,4,0,0,1.0,2.0,29062800
733764,f7e9323a81,0,4,0,0,1.0,2.0,27525600
733769,cf6cadd7e6,0,4,0,0,1.0,2.0,33047500
733770,aa52448e7c,0,4,0,0,1.0,2.0,27892700
733771,7791c46d0f,0,4,0,0,1.0,2.0,27623100
733772,637858b3b2,0,4,0,0,1.0,2.0,27728800
733773,171c225b23,0,4,0,0,1.0,2.0,27726000
733775,39a2eb21fc,0,4,0,0,1.0,2.0,27584700
733776,689d22e186,0,4,0,0,1.0,2.0,27186200
733777,ac6ce96757,0,4,0,0,1.0,2.0,27619000
733778,dca7dd84e0,0,4,0,0,1.0,2.0,27665600
733779,c6f425346d,0,4,0,0,1.0,2.0,27519500
733780,c1616646fb,0,4,0,0,1.0,2.0,27970100
733781,ef86eb1ae4,0,4,0,0,1.0,2.0,27417700
733782,3617c0b06a,0,4,0,0,1.0,2.0,27324500
733783,cb18299b2d,0,4,0,0,1.0,2.0,27474400
733784,7c7d6e1b2d,0,4,0,0,1.0,2.0,27081800
733785,d4f08cd5bf,0,4,0,0,1.0,2.0,27339400
733786,34ee484456,0,4,0,0,1.0,2.0,27526200
733787,713e35dd09,0,4,0,0,1.0,2.0,30086500
733788,c2bb7b1f45,0,4,0,0,1.0,2.0,29978200
733789,7ecf4f0ff1,0,4,0,0,1.0,2.0,31004000
733790,6f68932ad4,0,4,0,0,1.0,2.0,27467900
733791,531f491d8f,0,4,0,0,1.0,2.0,30492000
733792,e632853738,0,4,0,0,1.0,2.0,27070900
733793,54c91dda49,0,4,0,0,1.0,2.0,27150800
733794,7c71ea8c7e,0,4,0,0,1.0,2.0,27229000
733795,dd45848206,0,4,0,0,1.0,2.0,27572300
733796,7bd8f2059c,0,4,0,0,1.0,2.0,27193100
733797,998750363c,0,4,0,0,1.0,2.0,27333200
733958,4edf61565a,0,4,0,0,1.0,2.0,28256800
733978,094d203199,0,4,0,0,1.0,2.0,27712500
733987,55ae4bbc00,0,4,0,0,1.0,2.0,27949900
734528,927d065f41,0,4,0,0,1.0,2.0,35046300
734642,45a9e99b8d,0,4,0,0,2.0,2.0,38129300
734668,197e0395c9,0,4,0,0,2.0,2.0,40861400
735181,8b5cf28d19,0,4,0,0,1.0,2.0,28149100
735192,f77f77813f,0,4,5,0,0.0,1.0,10881100
735371,d2558c1599,0,4,0,0,1.0,2.0,29698900
735380,6ea47bea71,0,4,0,0,1.0,2.0,30354100
735387,97a1d7ff23,0,4,0,0,1.0,2.0,28204500
735464,ac69fe12fd,0,4,0,0,1.0,2.0,28104900
735861,1485e40df0,0,4,7,0,0.0,1.0,9881200
735862,b39b8b371c,0,4,7,0,0.0,1.0,10092400
735863,36ef1b3197,0,4,4,0,0.0,1.0,9715300
735864,7ff8844ae5,0,4,3,0,0.0,1.0,10190400
735865,f1fb271e0b,0,4,3,0,0.0,1.0,10284400
735866,15e15df101,0,4,2,0,0.0,1.0,9753900
735867,1c3553370b,0,4,1,0,0.0,1.0,9292100
735890,b9163e67cd,0,4,0,0,1.0,2.0,28126400
735916,b77847d9da,0,4,0,0,1.0,2.0,31468100
735927,e7831229c4,0,4,0,0,1.0,2.0,29273400
735948,7abc4e2b45,0,4,0,0,1.0,2.0,36854400
735959,24fbce105f,0,4,0,0,1.0,2.0,28393000
735963,0d0a79bef1,0,4,0,0,1.0,2.0,28442900
736002,c61903c1e1,0,4,0,0,1.0,2.0,29597600
736003,cc81d3a61b,0,4,0,0,1.0,2.0,27812500
736008,569507cdc0,0,4,0,0,1.0,2.0,28346100
736120,0a31b65af3,0,4,0,0,1.0,2.0,44142700
736122,5a3c03bdbc,0,4,0,0,1.0,2.0,32445100
736123,2308a89e5e,0,4,0,0,1.0,2.0,35951000
736134,383f81a4b2,0,4,0,0,1.0,2.0,29392100
736136,a7978fbbb3,0,4,0,0,1.0,2.0,30038900
736143,183b262db7,0,4,0,0,2.0,2.0,40726800
736145,0adf764063,0,4,0,0,1.0,2.0,28599900
736151,cb0997cc11,0,4,0,0,1.0,2.0,28855900
736153,be7f5e69d6,0,4,0,0,1.0,2.0,28667600
736159,c79e3d92d0,0,4,0,0,1.0,2.0,32349600
736162,8abc824892,0,4,0,0,1.0,2.0,30822500
736163,9b8e0ae16e,0,4,0,0,1.0,2.0,29307900
736164,14b2f122a0,0,4,0,0,1.0,2.0,29710600
736172,61d75d25d5,0,4,0,0,1.0,2.0,31348400
736173,0b69abc02f,0,4,0,0,1.0,2.0,34425800
736176,aa8198a66d,0,4,0,0,1.0,2.0,47354400
736177,0f207deba7,0,4,0,0,1.0,2.0,45593200
736180,781c337dc5,0,4,0,0,1.0,2.0,29173100
736181,4571123314,0,4,0,0,1.0,2.0,41819900
736182,c34c34ed5c,0,4,0,0,1.0,2.0,34780400
736183,4a91d0cd54,0,4,0,0,1.0,2.0,31831500
736187,b15fd97b69,0,4,0,0,1.0,2.0,28920700
736190,f3d5423f2a,0,4,0,0,1.0,2.0,31265900
736191,f6cb8e299e,0,4,0,0,1.0,2.0,28349200
736193,605fe5cfae,0,4,0,0,1.0,2.0,29490600
736194,089f03266d,0,4,0,0,1.0,2.0,35120500
736196,8e728e722f,0,4,0,0,1.0,2.0,27691400
736200,bdd29537a7,0,4,0,0,1.0,2.0,30051200
736201,b55f66cc2b,0,4,0,0,1.0,2.0,27705000
736202,df08136a61,0,4,0,0,1.0,2.0,30266900
736203,e68071ddd7,0,4,0,0,3.0,2.0,52254800
736208,4eb39bfee3,0,4,0,0,1.0,2.0,36668500
736210,7c93d0fc61,0,4,0,0,1.0,2.0,33361600
736213,0ccc77e58c,0,4,3,0,0.0,1.0,10891500
736214,0ef04158c0,0,4,0,0,1.0,2.0,28173400
736219,3e6b5109aa,0,4,0,0,1.0,2.0,27914200
736223,f7b0ef90ee,0,4,0,0,1.0,2.0,31046600
736224,396f11dc5b,0,4,0,0,1.0,2.0,30852000
736231,b9b465eee5,0,4,0,0,1.0,2.0,35748700
736232,e265a27ecb,0,4,0,0,3.0,2.0,52902000
736238,599ed24dbc,0,4,0,0,1.0,2.0,27996900
736239,1288f6c3c0,0,4,0,0,3.0,2.0,50258700
736241,0214c97a5d,0,4,0,0,1.0,2.0,33685000
736244,95b26511c7,0,4,0,0,1.0,2.0,30864800
736245,b74acb2d69,0,4,0,0,1.0,2.0,28782200
736246,5fac88899b,0,4,0,0,1.0,2.0,28176100
736247,2e9c3d2aba,0,4,0,0,1.0,2.0,29751300
736248,af56611d16,0,4,0,0,1.0,2.0,29785100
736250,023a5cebf3,0,4,0,0,1.0,2.0,29983300
736252,7f9349f96d,0,4,0,0,1.0,2.0,30444200
736254,f6b81fdd08,0,4,0,0,2.0,2.0,43647600
736261,0b28bc3cce,0,4,0,0,1.0,2.0,33834000
736262,f499f6f86d,0,4,0,0,1.0,2.0,32111700
736263,04291c5bac,0,4,0,0,4.0,2.0,74474600
736267,d8bb28fdbd,0,4,0,0,1.0,2.0,38176800
736269,ab57586756,0,4,0,0,1.0,2.0,47955500
736270,7f8199d713,0,4,0,0,3.0,2.0,53063900
736273,96daa8d42b,0,4,0,0,2.0,2.0,42485400
736283,45bae41683,0,4,0,0,2.0,2.0,39689800
736296,ab1696d5b8,0,4,0,0,1.0,2.0,31197300
736297,e4931c43d3,0,4,0,0,3.0,2.0,55370800
736303,07950bf7dd,0,4,0,0,1.0,2.0,31522800
736307,4f1e57b265,0,4,0,0,1.0,2.0,29321400
736312,a6afed0847,0,4,0,0,1.0,2.0,29132800
736313,6f76816118,0,4,0,0,1.0,2.0,31011400
736315,9cce19e23e,0,4,0,0,1.0,2.0,28234900
736318,8154d8fb33,0,4,0,0,1.0,2.0,31249000
736321,c1c0c82582,0,4,0,0,1.0,2.0,32670000
736327,16942a264f,0,4,0,0,2.0,2.0,41746400
736329,dcf54649dc,0,4,0,0,1.0,2.0,34169300
736330,5fd6b5f1b0,0,4,0,0,1.0,2.0,31195500
736342,aa476dd328,0,4,0,0,1.0,2.0,28016800
736343,5361770172,0,4,0,0,1.0,2.0,29318100
736344,6b6d4c8144,0,4,0,0,1.0,2.0,33027200
736345,2d16a45376,0,4,0,0,3.0,2.0,80107300
736355,9c820a90d0,0,4,0,0,1.0,2.0,28661800
736358,8393a6334d,0,4,0,0,1.0,2.0,31422600
736375,2b1b4eda26,0,4,0,0,1.0,2.0,30438600
736381,9fd4c871aa,0,4,0,0,2.0,1.0,31047600
736387,c310340e1d,0,4,0,0,1.0,2.0,31718900
736395,c85c454017,0,4,0,0,1.0,2.0,30103200
736396,4f17d26cf2,0,4,0,0,3.0,2.0,49873000
736406,c6da76f426,0,4,0,0,1.0,2.0,29545400
736407,5d864bb515,0,4,0,0,1.0,2.0,33641300
736409,d960bf93d7,0,4,0,0,1.0,2.0,32954700
736484,39c3afebb1,0,4,0,0,4.0,2.0,58004700
736648,5360f482f5,0,4,0,0,1.0,2.0,29111000
736946,de9a8b2eb1,0,4,0,0,1.0,2.0,31540300
737038,ee64a9e9f4,0,4,0,0,1.0,2.0,28854000
737152,22bc76fd49,0,4,0,2,1.0,1.0,19334900
737162,2c36d94558,0,4,2,0,0.0,1.0,12149400
737339,efe5dc4b80,0,4,50,0,0.0,1.0,9746400
737626,14db64a9fc,0,4,50,0,0.0,1.0,10246400
737706,6fee6b2371,0,4,50,0,0.0,1.0,10312000
737726,0359dc567e,0,4,0,4,5.0,3.0,76668300
737744,1e86dffa51,0,4,27,0,0.0,1.0,9361700
737783,7db5f6fc26,0,4,0,0,1.0,2.0,31521800
737784,170d54a40b,0,4,0,0,1.0,2.0,28909700
737785,f3075ea42f,0,4,0,0,1.0,5.0,59336500
737808,dfe3c46135,0,4,0,0,1.0,2.0,41702400
737817,d435010a19,0,4,0,0,1.0,2.0,37985200
737821,9bb8573cb1,0,4,0,0,1.0,2.0,35913500
737832,32fdffefe3,0,4,0,0,1.0,2.0,29289300
737838,755eed28d0,0,4,0,0,1.0,2.0,28392700
737843,b19aa22fb3,0,4,0,0,3.0,2.0,50556200
737845,e2e26db574,0,4,0,0,1.0,2.0,31011200
737859,951fc10417,0,4,0,2,1.0,2.0,33913600
737867,4efb7c4ac4,0,4,0,0,1.0,2.0,31905400
737874,e0a0fb6335,0,4,0,0,1.0,2.0,38073100
737890,7e329f400d,0,4,0,0,1.0,2.0,30458500
737891,3e2f86322e,0,4,0,0,2.0,2.0,37810800
737894,d964591707,0,4,0,0,1.0,2.0,37213300
737903,8d7777c2da,0,4,0,0,1.0,2.0,31703200
737904,1fd6ffc4af,0,4,0,0,1.0,2.0,30194500
737907,ad6ecccc4a,0,4,0,0,1.0,2.0,31130000
737908,77a471cb7c,0,4,0,0,1.0,2.0,28824000
737915,d771252fe0,0,4,0,0,1.0,2.0,27901500
737932,bb84f3d1be,0,4,0,0,1.0,2.0,30678400
737934,37e083312f,0,4,0,0,1.0,2.0,34156200
737938,4d0a6ace18,0,4,0,0,1.0,2.0,30947200
737978,5a1852f2bb,0,4,0,0,1.0,2.0,28708000
737989,9e1360e621,0,4,0,0,1.0,2.0,30577800
738002,466b09a22c,0,4,0,0,4.0,2.0,58481600
738015,d82e6bdf45,0,4,0,0,3.0,2.0,64093200
738030,17a1ceab85,0,4,0,0,1.0,2.0,28799000
738044,5079737209,0,4,0,0,1.0,2.0,28863100
738979,f3ec4c6b99,0,4,0,3,1.0,2.0,31461700
739095,8247b76052,0,4,43,0,0.0,1.0,10487800
739223,b45ea607fe,0,4,0,0,1.0,2.0,28222300
739434,4a07e5ce0c,0,4,0,0,3.0,2.0,49095700
739458,32ebc6ae3f,0,4,0,0,1.0,2.0,32287200
739472,e33f5e92d5,0,4,0,0,1.0,2.0,28215000
739474,0ecc367bbb,0,4,0,0,1.0,2.0,27855000
739498,e380fb1363,0,4,0,0,1.0,2.0,28091400
740059,3febb9ed84,0,4,0,0,2.0,2.0,38560000
740409,f87f79b4b4,0,4,0,0,1.0,2.0,36423300
740410,ce7a50a762,0,4,0,0,1.0,2.0,30458600
740411,33314afe1a,0,4,0,0,1.0,2.0,28676600
740524,379a16da55,0,4,0,0,1.0,2.0,34566000
740544,e4affae9eb,0,4,0,0,1.0,2.0,30129000
740551,dc166f4f78,0,4,0,0,1.0,2.0,28885100
740552,1609d13fff,0,4,0,0,1.0,2.0,30475600
740556,13304207ce,0,4,0,0,1.0,2.0,31374200
740561,a8f213bb48,0,4,0,0,1.0,2.0,33790000
740562,0a3235f398,0,4,0,0,2.0,2.0,39707700
740567,fcab809beb,0,4,0,0,2.0,2.0,38824400
740569,f317fde84c,0,4,0,0,1.0,2.0,29093600
740577,d50698a7e8,0,4,0,0,1.0,2.0,29972400
740583,cab2736643,0,4,0,0,1.0,2.0,28606200
740586,b95f355b99,0,4,0,0,1.0,2.0,28093600
740773,52f0d8791b,0,4,0,0,2.0,2.0,37107100
740790,56642529bd,0,4,0,0,2.0,2.0,38849700
740796,086451fd43,0,4,0,0,1.0,2.0,28504700
740816,05b08e10ac,0,4,0,0,1.0,2.0,28511600
740841,a31ee132df,0,4,0,0,1.0,2.0,28289100
741691,c75dd42167,0,4,0,1,1.0,0.0,14311600
742524,568a39e9a9,0,4,1,0,0.0,1.0,12904400
742588,f7e5efb0f1,0,4,0,0,1.0,2.0,31085400
742598,0df7f753bb,0,4,0,0,2.0,1.0,29085300
742621,efc883b8ec,0,4,2,0,0.0,1.0,10018800
743074,f18a2757c4,0,4,0,1,3.0,0.0,33364600
743081,7c79e9f3e7,0,4,1,0,0.0,1.0,11075400
743141,2e86ae9f75,0,4,0,1,1.0,0.0,10684000
744702,f825f07508,0,4,1,0,0.0,1.0,10719500
744705,7b1d8bbd50,0,4,0,1,1.0,1.0,19776800
744715,f3a7f469ae,0,4,1,0,0.0,1.0,9892500
744720,26b7dbe414,0,4,0,1,1.0,1.0,18874600
744756,62bc704e00,0,4,0,1,1.0,1.0,19879200
744764,3c8827c894,0,4,0,1,1.0,0.0,10907200
744768,8cd79363a0,0,4,1,0,0.0,1.0,11503800
744782,2a120e44e4,0,4,0,1,1.0,0.0,14320900
744790,4c005ddac0,0,4,1,0,0.0,1.0,9488800
744793,bb15a84bc0,0,4,0,1,1.0,0.0,10775800
744825,8f19b936aa,0,4,0,1,1.0,0.0,10454400
744856,655cae5a28,0,4,0,1,1.0,0.0,10468900
744861,b63c5a0cd8,0,4,1,0,0.0,1.0,10800500
744864,cd63a93da8,0,4,0,1,1.0,0.0,12808500
746487,169f335b59,0,4,0,3,1.0,2.0,27927500
746488,3bb8122243,0,4,0,3,2.0,3.0,52608000
746493,4ec2d25015,0,4,42,0,0.0,1.0,9253600
746498,c4bd0c383b,0,4,0,2,1.0,3.0,40380900
746612,325eab790a,0,4,0,3,1.0,3.0,37864400
746634,543b0cade4,0,4,4,0,0.0,1.0,9874800
746759,9d16ce190e,0,4,0,3,1.0,3.0,39104700
747271,7f2bab7aa7,0,4,0,3,1.0,2.0,55501700
747304,d73ad9b141,0,4,1,0,0.0,1.0,23362300
747305,543f98875b,0,4,2,0,0.0,1.0,19335200
747325,6b6544e733,0,4,5,0,0.0,1.0,42851400
747536,765765aec7,0,4,0,3,1.0,3.0,51197000
749106,b4c541d26e,0,4,0,0,1.0,2.0,28270600
749107,a875d84295,0,4,0,0,1.0,2.0,27851100
749139,7ad28fbf29,0,4,0,0,2.0,2.0,41548400
750202,b191c5c6bc,0,4,0,0,1.0,2.0,31378600
750225,3dcacfb745,0,4,0,1,2.0,1.0,33165600
750226,7f3f0b2094,0,4,0,1,2.0,1.0,34277500
750255,3c2f9c5593,0,4,0,0,1.0,2.0,31412800
750263,82404a2700,0,4,0,0,1.0,2.0,36832900
750264,8bdad6636c,0,4,0,0,1.0,2.0,30732000
750275,cc4e905979,0,4,0,2,2.0,1.0,29321300
750277,020dacc696,0,4,0,1,1.0,1.0,20702600
751531,00b2c6e77c,0,4,0,10,1.0,1.0,19007900
751596,c5da6f0bdf,0,4,0,10,11.0,2.0,143707000
751598,06444b8561,0,4,0,10,1.0,2.0,28745700
751600,17a6b6f0a9,0,4,0,10,1.0,2.0,28121700
751611,70983008eb,0,4,0,10,1.0,2.0,28084900
751619,9e964c2fdf,0,4,0,10,1.0,2.0,28569500
751628,ca6e582b4d,0,4,0,0,1.0,2.0,28303900
751646,05f43d57a9,0,4,0,1,1.0,1.0,26366300
751648,61e088c81e,0,4,0,1,10.0,0.0,108044500
751650,9fae1506e6,0,4,0,1,20.0,0.0,218133500
751652,e57e32bc99,0,4,0,1,1.0,0.0,13422000
751656,a164803b22,0,4,0,0,1.0,2.0,28263400
751731,aa43ccc1dd,0,4,0,3,3.0,3.0,57253600
751738,7af0055d8f,0,4,1,0,0.0,1.0,10551000
751820,d406c2f74f,0,4,47,0,0.0,1.0,9615900
751822,b52054c96b,0,4,0,3,2.0,3.0,51325400
751838,e1588ef00f,0,4,2,0,0.0,1.0,11980000
751839,28b52a79a9,0,4,2,0,0.0,1.0,12169900
751840,8d2869d354,0,4,2,0,0.0,1.0,11735600
751841,8303010cd4,0,4,1,0,0.0,1.0,10784900
751842,db6b6ee180,0,4,0,0,1.0,1.0,20686900
751843,1c8f1cd540,0,4,0,0,2.0,1.0,32377900
751844,53586c5350,0,4,0,0,2.0,1.0,30968600
751851,54c793a615,0,4,0,0,8.0,1.0,99575900
751940,1f173131a0,0,4,3,0,0.0,1.0,10036000
751942,9995e569c9,0,4,0,2,1.0,1.0,20913900
751944,44985e876e,0,4,2,0,0.0,1.0,9842900
751946,c86592ecc8,0,4,0,2,2.0,1.0,32968300
751949,7a32e6183a,0,4,2,0,0.0,1.0,12284300
751961,057eebe4d6,0,4,4,0,0.0,1.0,9720800
751962,9568aed62b,0,4,0,1,2.0,0.0,24407600
751968,f65ca97bb7,0,4,4,0,0.0,1.0,9758900
751969,e72bc7a9ac,0,4,0,1,1.0,0.0,10784800
751975,530e4f1310,0,4,4,0,0.0,1.0,9483200
751976,cd8302d48c,0,4,0,1,1.0,0.0,11010800
751990,7f6132bc7a,0,4,16,0,0.0,1.0,13164100
751991,d8bc62fa29,0,4,0,1,1.0,0.0,10442400
751994,5ecc4b21a4,0,4,2,0,0.0,1.0,9973900
751995,def58ed544,0,4,0,1,1.0,0.0,10957400
752005,6d1f040295,0,4,9,0,0.0,1.0,10777100
752006,b0944c5011,0,4,0,1,1.0,0.0,11659400
752017,340a319c4d,0,4,7,0,0.0,1.0,10366000
752018,2b74f6dcd3,0,4,0,1,1.0,0.0,12516300
752032,565f64df0d,0,4,14,0,0.0,1.0,10300900
752038,d7cf895ad6,0,4,3,0,0.0,1.0,10206100
752039,ce8424e534,0,4,1,0,0.0,1.0,10548300
752040,6aa0800b84,0,4,0,1,2.0,0.0,20270100
752056,e2eafb8686,0,4,14,0,0.0,1.0,10963600
752057,9d8e8d9cf3,0,4,1,0,0.0,1.0,9682700
752061,356bd3078d,0,4,0,1,2.0,0.0,23287200
752066,1a3a9baca3,0,4,1,0,0.0,1.0,10555600
752067,8745c9312f,0,4,0,1,2.0,0.0,21895100
752078,d9bd85257c,0,4,10,0,0.0,1.0,10121800
752079,844fe8963c,0,4,0,1,1.0,0.0,9929400
752085,2f37fb5d31,0,4,0,1,1.0,0.0,10733000
752087,f76e70d57e,0,4,1,0,0.0,1.0,9890800
752098,1929e1b465,0,4,1,0,0.0,1.0,10024500
752100,46497641cc,0,4,2,0,0.0,1.0,9378300
752120,1c02c478a9,0,4,4,0,0.0,1.0,9792300
752122,694f2a497b,0,4,1,0,0.0,1.0,11482000
752126,e3c4a1d785,0,4,1,0,0.0,1.0,11199800
752127,79ce1472f3,0,4,1,0,0.0,1.0,9702200
752128,5c886e72e7,0,4,1,0,0.0,1.0,10206200
752131,3faea57acb,0,4,1,0,0.0,1.0,11655000
752132,857e2af4f4,0,4,0,2,8.0,1.0,97345900
752134,85e750cbbb,0,4,0,2,2.0,1.0,31545400
752138,6b0ddaf8e3,0,4,3,0,0.0,1.0,9811500
752141,c0909e37a1,0,4,3,0,0.0,1.0,9988200
752142,f108e8f89a,0,4,0,2,2.0,1.0,28681600
752160,687b1582e5,0,4,3,0,0.0,1.0,9381600
752161,293d03326d,0,4,3,0,0.0,1.0,10436700
752162,1cc8a023f3,0,4,3,0,0.0,1.0,9457700
752166,6d7bf631d5,0,4,0,0,2.0,1.0,34162000
752179,7035027465,0,4,0,1,5.0,0.0,50260600
752197,4625977867,0,4,6,0,0.0,1.0,10211900
752225,c8a77013af,0,4,0,1,1.0,0.0,10426400
752232,33967057a2,0,4,23,0,0.0,1.0,10794100
752237,3f4f467a39,0,4,0,1,1.0,0.0,10962800
752252,8e51211538,0,4,7,0,0.0,1.0,9632500
752255,023e62f22f,0,4,1,0,0.0,1.0,10103700
752256,086c6cd7c9,0,4,0,1,1.0,0.0,10405100
752258,422271d55b,0,4,1,0,0.0,1.0,10045000
752262,49d4e128ca,0,4,3,0,0.0,1.0,10569100
752264,e6bdf502ff,0,4,1,0,0.0,1.0,9526200
752266,9880340e09,0,4,0,1,4.0,1.0,50458100
752269,7a6e1b9a85,0,4,0,1,1.0,0.0,10038500
752271,351e8f34f3,0,4,3,0,0.0,1.0,10262800
752273,1e5fa2b43f,0,4,1,0,0.0,1.0,24596000
752275,404b844882,0,4,1,0,0.0,1.0,9721600
752277,dee1658b1e,0,4,0,1,3.0,0.0,34992100
752279,5a12466fd2,0,4,1,0,0.0,1.0,12339300
752281,36671d4ac7,0,4,1,0,0.0,1.0,10038600
752283,0bccc8a2bd,0,4,0,1,2.0,0.0,20758000
752285,f9151dc486,0,4,1,0,0.0,1.0,9422100
752288,093685503a,0,4,2,0,0.0,1.0,10465600
752293,e10476e590,0,4,4,0,0.0,1.0,9669800
752307,c65d510273,0,4,10,0,0.0,1.0,11308700
752321,49f0369029,0,4,11,0,0.0,1.0,10318700
752330,7efb3a0abe,0,4,9,0,0.0,1.0,9810900
752334,63d912a9a5,0,4,4,0,0.0,1.0,10457900
752343,2df1579bcb,0,4,7,0,0.0,1.0,9709300
752348,689bcdf91f,0,4,3,0,0.0,1.0,13203500
752357,f297db1ab1,0,4,10,0,0.0,1.0,10836400
752360,419d56cb8e,0,4,2,0,0.0,1.0,10774800
752368,a5625304a4,0,4,4,0,0.0,1.0,10783000
752371,f7529a587d,0,4,4,0,0.0,1.0,12016200
752376,9a2808b724,0,4,5,0,0.0,1.0,11484200
752379,0b4a99358b,0,4,2,0,0.0,1.0,13506200
752383,355a6735eb,0,4,3,0,0.0,1.0,10202400
752388,9b59a3a42c,0,4,4,0,0.0,1.0,22538000
752390,77d7d86510,0,4,1,0,0.0,1.0,25294900
752393,a90ec5a228,0,4,2,0,0.0,1.0,19540200
752398,a94e09d2c8,0,4,1,0,0.0,1.0,15997900
752401,95cd5a58ae,0,4,1,0,0.0,1.0,22185000
752407,fdd3077faf,0,4,3,0,0.0,1.0,24736600
752413,410504b58b,0,4,0,1,22.0,0.0,333426900
752505,5c4f244a78,0,4,2,0,0.0,1.0,10370700
752508,5f22ea07cf,0,4,0,1,1.0,0.0,12112300
752621,710521a7e9,0,4,0,1,1.0,0.0,10242600
752629,377f4b5aa1,0,4,7,0,0.0,1.0,10061900
753924,dead549b0f,0,4,0,0,1.0,2.0,31472800
754115,6d08770bef,0,4,4,0,0.0,1.0,11856000
754121,7622a8be4e,0,4,2,0,0.0,1.0,10030200
754128,0fe3965b64,0,4,2,0,0.0,1.0,10199300
754132,91cdd85517,0,4,0,1,4.0,0.0,47499500
754135,00472070d6,0,4,1,0,0.0,1.0,10523400
754312,8b30b02bd2,0,4,0,1,1.0,0.0,14212200
754321,33a86dd7a5,0,4,2,0,0.0,1.0,10425400
754490,a2349068a2,0,4,0,0,1.0,2.0,28127700
754491,6b62c83227,0,4,0,0,1.0,2.0,28417800
